userID,articleID
USER_0350,ARTICLE_0060
USER_0350,ARTICLE_1597
USER_0351,ARTICLE_0071
USER_0351,ARTICLE_2112
USER_0351,ARTICLE_1647
USER_0351,ARTICLE_1579
USER_0351,ARTICLE_0367
USER_0352,ARTICLE_2492
USER_0352,ARTICLE_0112
USER_0352,ARTICLE_0248
USER_0352,ARTICLE_0670
USER_0352,ARTICLE_1863
USER_0353,ARTICLE_1714
USER_0353,ARTICLE_0944
USER_0353,ARTICLE_2600
USER_0353,ARTICLE_0369
USER_0353,ARTICLE_2818
USER_0354,ARTICLE_2406
USER_0354,ARTICLE_0476
USER_0354,ARTICLE_1924
USER_0354,ARTICLE_1443
USER_0354,ARTICLE_0061
USER_0355,ARTICLE_2425
USER_0355,ARTICLE_1997
USER_0355,ARTICLE_2079
USER_0355,ARTICLE_2322
USER_0355,ARTICLE_0821
USER_0356,ARTICLE_2698
USER_0356,ARTICLE_0220
USER_0356,ARTICLE_2931
USER_0356,ARTICLE_0061
USER_0356,ARTICLE_2406
USER_0357,ARTICLE_2868
USER_0357,ARTICLE_1601
USER_0357,ARTICLE_0610
USER_0357,ARTICLE_0365
USER_0357,ARTICLE_0968
USER_0358,ARTICLE_1798
USER_0358,ARTICLE_1159
USER_0358,ARTICLE_0203
USER_0358,ARTICLE_2894
USER_0358,ARTICLE_1305
USER_0359,ARTICLE_1443
USER_0359,ARTICLE_1385
USER_0359,ARTICLE_2868
USER_0359,ARTICLE_1601
USER_0359,ARTICLE_2493
USER_0360,ARTICLE_0276
USER_0360,ARTICLE_0176
USER_0360,ARTICLE_2617
USER_0360,ARTICLE_1024
USER_0360,ARTICLE_0554
USER_0361,ARTICLE_2617
USER_0361,ARTICLE_0784
USER_0361,ARTICLE_0436
USER_0361,ARTICLE_2131
USER_0361,ARTICLE_1577
USER_0362,ARTICLE_0079
USER_0362,ARTICLE_2663
USER_0362,ARTICLE_1286
USER_0362,ARTICLE_2718
USER_0362,ARTICLE_2596
USER_0363,ARTICLE_0154
USER_0363,ARTICLE_1918
USER_0363,ARTICLE_1010
USER_0363,ARTICLE_2894
USER_0363,ARTICLE_1597
USER_0364,ARTICLE_2012
USER_0364,ARTICLE_2782
USER_0364,ARTICLE_0382
USER_0364,ARTICLE_1636
USER_0364,ARTICLE_1485
USER_0365,ARTICLE_2529
USER_0365,ARTICLE_1524
USER_0365,ARTICLE_0383
USER_0365,ARTICLE_0162
USER_0365,ARTICLE_0583
USER_0366,ARTICLE_1439
USER_0366,ARTICLE_1881
USER_0366,ARTICLE_0523
USER_0366,ARTICLE_1367
USER_0366,ARTICLE_1762
USER_0367,ARTICLE_0278
USER_0367,ARTICLE_0436
USER_0367,ARTICLE_1210
USER_0367,ARTICLE_1029
USER_0367,ARTICLE_0975
USER_0368,ARTICLE_2126
USER_0368,ARTICLE_1451
USER_0368,ARTICLE_0995
USER_0368,ARTICLE_1624
USER_0368,ARTICLE_2406
USER_0369,ARTICLE_1749
USER_0369,ARTICLE_0411
USER_0369,ARTICLE_1183
USER_0369,ARTICLE_1871
USER_0369,ARTICLE_1989
USER_0370,ARTICLE_2540
USER_0370,ARTICLE_1834
USER_0370,ARTICLE_0867
USER_0370,ARTICLE_1244
USER_0370,ARTICLE_0388
USER_0371,ARTICLE_1177
USER_0371,ARTICLE_0389
USER_0371,ARTICLE_2920
USER_0371,ARTICLE_2046
USER_0371,ARTICLE_0398
USER_0372,ARTICLE_2774
USER_0372,ARTICLE_1558
USER_0372,ARTICLE_1426
USER_0372,ARTICLE_1624
USER_0372,ARTICLE_0110
USER_0373,ARTICLE_2045
USER_0373,ARTICLE_0392
USER_0373,ARTICLE_0688
USER_0373,ARTICLE_2682
USER_0373,ARTICLE_1748
USER_0374,ARTICLE_1881
USER_0374,ARTICLE_0879
USER_0374,ARTICLE_1672
USER_0374,ARTICLE_2718
USER_0374,ARTICLE_2931
USER_0375,ARTICLE_2782
USER_0375,ARTICLE_2085
USER_0375,ARTICLE_1046
USER_0375,ARTICLE_1830
USER_0375,ARTICLE_0394
USER_0376,ARTICLE_1547
USER_0376,ARTICLE_1148
USER_0376,ARTICLE_0395
USER_0376,ARTICLE_0137
USER_0376,ARTICLE_0007
USER_0377,ARTICLE_2656
USER_0377,ARTICLE_1947
USER_0377,ARTICLE_2718
USER_0377,ARTICLE_1029
USER_0377,ARTICLE_0647
USER_0378,ARTICLE_0265
USER_0378,ARTICLE_0397
USER_0378,ARTICLE_2012
USER_0378,ARTICLE_1196
USER_0378,ARTICLE_1448
USER_0379,ARTICLE_2378
USER_0379,ARTICLE_0978
USER_0379,ARTICLE_0748
USER_0379,ARTICLE_1678
USER_0379,ARTICLE_1432
USER_0380,ARTICLE_2868
USER_0380,ARTICLE_1710
USER_0380,ARTICLE_0399
USER_0380,ARTICLE_0863
USER_0380,ARTICLE_0143
USER_0381,ARTICLE_0033
USER_0381,ARTICLE_1601
USER_0381,ARTICLE_2868
USER_0381,ARTICLE_2573
USER_0381,ARTICLE_1413
USER_0382,ARTICLE_2868
USER_0382,ARTICLE_0427
USER_0382,ARTICLE_2372
USER_0382,ARTICLE_1333
USER_0382,ARTICLE_1064
USER_0383,ARTICLE_0071
USER_0383,ARTICLE_2129
USER_0383,ARTICLE_0700
USER_0383,ARTICLE_1827
USER_0383,ARTICLE_1754
USER_0384,ARTICLE_2893
USER_0384,ARTICLE_2586
USER_0384,ARTICLE_2131
USER_0384,ARTICLE_0403
USER_0384,ARTICLE_0931
USER_0385,ARTICLE_0093
USER_0385,ARTICLE_2868
USER_0385,ARTICLE_2045
USER_0385,ARTICLE_0399
USER_0385,ARTICLE_2493
USER_0386,ARTICLE_0241
USER_0386,ARTICLE_1513
USER_0386,ARTICLE_1171
USER_0386,ARTICLE_2151
USER_0386,ARTICLE_2746
USER_0387,ARTICLE_2868
USER_0387,ARTICLE_0806
USER_0387,ARTICLE_2087
USER_0387,ARTICLE_1652
USER_0387,ARTICLE_2601
USER_0388,ARTICLE_0755
USER_0388,ARTICLE_0592
USER_0388,ARTICLE_1910
USER_0388,ARTICLE_0180
USER_0388,ARTICLE_1933
USER_0389,ARTICLE_2430
USER_0389,ARTICLE_0436
USER_0389,ARTICLE_0868
USER_0389,ARTICLE_2045
USER_0389,ARTICLE_2651
USER_0390,ARTICLE_2748
USER_0390,ARTICLE_2690
USER_0390,ARTICLE_1722
USER_0390,ARTICLE_0966
USER_0390,ARTICLE_2259
USER_0391,ARTICLE_2309
USER_0391,ARTICLE_0387
USER_0391,ARTICLE_1620
USER_0391,ARTICLE_2216
USER_0391,ARTICLE_1255
USER_0392,ARTICLE_1568
USER_0392,ARTICLE_1745
USER_0392,ARTICLE_1624
USER_0392,ARTICLE_2164
USER_0392,ARTICLE_2928
USER_0393,ARTICLE_0693
USER_0393,ARTICLE_0338
USER_0393,ARTICLE_0033
USER_0393,ARTICLE_2112
USER_0393,ARTICLE_0923
USER_0394,ARTICLE_1524
USER_0394,ARTICLE_2475
USER_0394,ARTICLE_2259
USER_0394,ARTICLE_0618
USER_0394,ARTICLE_0414
USER_0395,ARTICLE_2810
USER_0395,ARTICLE_2570
USER_0395,ARTICLE_1234
USER_0395,ARTICLE_1067
USER_0395,ARTICLE_2928
USER_0396,ARTICLE_1333
USER_0396,ARTICLE_0436
USER_0396,ARTICLE_2393
USER_0396,ARTICLE_1945
USER_0396,ARTICLE_0278
USER_0397,ARTICLE_2030
USER_0397,ARTICLE_1566
USER_0397,ARTICLE_2601
USER_0397,ARTICLE_1630
USER_0397,ARTICLE_0417
USER_0398,ARTICLE_0107
USER_0398,ARTICLE_0446
USER_0398,ARTICLE_1436
USER_0398,ARTICLE_0418
USER_0398,ARTICLE_1145
USER_0399,ARTICLE_2223
USER_0399,ARTICLE_2814
USER_0399,ARTICLE_0693
USER_0399,ARTICLE_2406
USER_0399,ARTICLE_1856
USER_0400,ARTICLE_0700
USER_0400,ARTICLE_1469
USER_0400,ARTICLE_0359
USER_0400,ARTICLE_1689
USER_0400,ARTICLE_0420
USER_0401,ARTICLE_0241
USER_0401,ARTICLE_2675
USER_0401,ARTICLE_0630
USER_0401,ARTICLE_0417
USER_0401,ARTICLE_0800
USER_0402,ARTICLE_0968
USER_0402,ARTICLE_2311
USER_0402,ARTICLE_0422
USER_0402,ARTICLE_0729
USER_0402,ARTICLE_2484
USER_0403,ARTICLE_0853
USER_0403,ARTICLE_0421
USER_0403,ARTICLE_2524
USER_0403,ARTICLE_2782
USER_0403,ARTICLE_2868
USER_0404,ARTICLE_2991
USER_0404,ARTICLE_1411
USER_0404,ARTICLE_0385
USER_0404,ARTICLE_1080
USER_0404,ARTICLE_1745
USER_0405,ARTICLE_1859
USER_0405,ARTICLE_1601
USER_0405,ARTICLE_2127
USER_0405,ARTICLE_2045
USER_0405,ARTICLE_2868
USER_0406,ARTICLE_2337
USER_0406,ARTICLE_0436
USER_0406,ARTICLE_0561
USER_0406,ARTICLE_2591
USER_0406,ARTICLE_1910
USER_0407,ARTICLE_2815
USER_0407,ARTICLE_2449
USER_0407,ARTICLE_2868
USER_0407,ARTICLE_2700
USER_0407,ARTICLE_0502
USER_0408,ARTICLE_0520
USER_0408,ARTICLE_0931
USER_0408,ARTICLE_0854
USER_0408,ARTICLE_0829
USER_0408,ARTICLE_1624
USER_0409,ARTICLE_2698
USER_0409,ARTICLE_0040
USER_0409,ARTICLE_1267
USER_0409,ARTICLE_2045
USER_0409,ARTICLE_1474
USER_0410,ARTICLE_0395
USER_0410,ARTICLE_1707
USER_0410,ARTICLE_0258
USER_0410,ARTICLE_0690
USER_0410,ARTICLE_1526
USER_0411,ARTICLE_2122
USER_0411,ARTICLE_2543
USER_0411,ARTICLE_0562
USER_0411,ARTICLE_2423
USER_0411,ARTICLE_0431
USER_0412,ARTICLE_2112
USER_0412,ARTICLE_2309
USER_0412,ARTICLE_0287
USER_0412,ARTICLE_0225
USER_0412,ARTICLE_2195
USER_0413,ARTICLE_0958
USER_0413,ARTICLE_0975
USER_0413,ARTICLE_1918
USER_0413,ARTICLE_0436
USER_0413,ARTICLE_2115
USER_0414,ARTICLE_0520
USER_0414,ARTICLE_0220
USER_0414,ARTICLE_1385
USER_0414,ARTICLE_0936
USER_0414,ARTICLE_0912
USER_0415,ARTICLE_0610
USER_0415,ARTICLE_2021
USER_0415,ARTICLE_1625
USER_0415,ARTICLE_2148
USER_0415,ARTICLE_0435
USER_0416,ARTICLE_1568
USER_0416,ARTICLE_2126
USER_0416,ARTICLE_1380
USER_0416,ARTICLE_0664
USER_0416,ARTICLE_1035
USER_0417,ARTICLE_0241
USER_0417,ARTICLE_1881
USER_0417,ARTICLE_0476
USER_0417,ARTICLE_1014
USER_0417,ARTICLE_2675
USER_0418,ARTICLE_0411
USER_0418,ARTICLE_2968
USER_0418,ARTICLE_2259
USER_0418,ARTICLE_1749
USER_0418,ARTICLE_0678
USER_0420,ARTICLE_0446
USER_0420,ARTICLE_0367
USER_0420,ARTICLE_0439
USER_0420,ARTICLE_1824
USER_0420,ARTICLE_1435
USER_0421,ARTICLE_1204
USER_0421,ARTICLE_2555
USER_0421,ARTICLE_0733
USER_0421,ARTICLE_0440
USER_0421,ARTICLE_1896
USER_0422,ARTICLE_0404
USER_0422,ARTICLE_2886
USER_0422,ARTICLE_0441
USER_0422,ARTICLE_1470
USER_0422,ARTICLE_1744
USER_0423,ARTICLE_2052
USER_0423,ARTICLE_2876
USER_0423,ARTICLE_2338
USER_0423,ARTICLE_0682
USER_0423,ARTICLE_0392
USER_0424,ARTICLE_2893
USER_0424,ARTICLE_2551
USER_0424,ARTICLE_1341
USER_0424,ARTICLE_2737
USER_0424,ARTICLE_2628
USER_0425,ARTICLE_1132
USER_0425,ARTICLE_0769
USER_0425,ARTICLE_2127
USER_0425,ARTICLE_0444
USER_0425,ARTICLE_0265
USER_0427,ARTICLE_0931
USER_0427,ARTICLE_0784
USER_0427,ARTICLE_1107
USER_0427,ARTICLE_2644
USER_0427,ARTICLE_0451
USER_0428,ARTICLE_0693
USER_0428,ARTICLE_1945
USER_0428,ARTICLE_0439
USER_0428,ARTICLE_0226
USER_0428,ARTICLE_1104
USER_0429,ARTICLE_0431
USER_0429,ARTICLE_2081
USER_0429,ARTICLE_2021
USER_0429,ARTICLE_0968
USER_0429,ARTICLE_0682
USER_0430,ARTICLE_2782
USER_0430,ARTICLE_1743
USER_0430,ARTICLE_1873
USER_0430,ARTICLE_0266
USER_0430,ARTICLE_0693
USER_0431,ARTICLE_1399
USER_0431,ARTICLE_1308
USER_0431,ARTICLE_1212
USER_0431,ARTICLE_2921
USER_0431,ARTICLE_2847
USER_0432,ARTICLE_1945
USER_0432,ARTICLE_1881
USER_0432,ARTICLE_2045
USER_0432,ARTICLE_0450
USER_0432,ARTICLE_2279
USER_0433,ARTICLE_2865
USER_0433,ARTICLE_1965
USER_0433,ARTICLE_1624
USER_0433,ARTICLE_0451
USER_0433,ARTICLE_2404
USER_0434,ARTICLE_0451
USER_0434,ARTICLE_1547
USER_0434,ARTICLE_3005
USER_0434,ARTICLE_1380
USER_0434,ARTICLE_2632
USER_0435,ARTICLE_1132
USER_0435,ARTICLE_0453
USER_0435,ARTICLE_2629
USER_0435,ARTICLE_2312
USER_0435,ARTICLE_0084
USER_0436,ARTICLE_2147
USER_0436,ARTICLE_0454
USER_0436,ARTICLE_0594
USER_0436,ARTICLE_2991
USER_0436,ARTICLE_2316
USER_0437,ARTICLE_2157
USER_0437,ARTICLE_1477
USER_0437,ARTICLE_0455
USER_0437,ARTICLE_1707
USER_0437,ARTICLE_2494
USER_0438,ARTICLE_0218
USER_0438,ARTICLE_2154
USER_0438,ARTICLE_0419
USER_0438,ARTICLE_1601
USER_0438,ARTICLE_0593
USER_0439,ARTICLE_2685
USER_0439,ARTICLE_2782
USER_0439,ARTICLE_2104
USER_0439,ARTICLE_2272
USER_0439,ARTICLE_0966
USER_0440,ARTICLE_0367
USER_0440,ARTICLE_2045
USER_0440,ARTICLE_0329
USER_0440,ARTICLE_2698
USER_0440,ARTICLE_1859
USER_0441,ARTICLE_1383
USER_0441,ARTICLE_1965
USER_0441,ARTICLE_2660
USER_0441,ARTICLE_1824
USER_0441,ARTICLE_2868
USER_0442,ARTICLE_0351
USER_0442,ARTICLE_2868
USER_0442,ARTICLE_2099
USER_0442,ARTICLE_1371
USER_0442,ARTICLE_0162
USER_0443,ARTICLE_0670
USER_0443,ARTICLE_2861
USER_0443,ARTICLE_1524
USER_0443,ARTICLE_0329
USER_0443,ARTICLE_2285
USER_0444,ARTICLE_0436
USER_0444,ARTICLE_2045
USER_0444,ARTICLE_2202
USER_0444,ARTICLE_2118
USER_0444,ARTICLE_0672
USER_0445,ARTICLE_1213
USER_0445,ARTICLE_1673
USER_0445,ARTICLE_0463
USER_0445,ARTICLE_2868
USER_0445,ARTICLE_1859
USER_0446,ARTICLE_2744
USER_0446,ARTICLE_0561
USER_0446,ARTICLE_0912
USER_0446,ARTICLE_1134
USER_0446,ARTICLE_0464
USER_0447,ARTICLE_0999
USER_0447,ARTICLE_2968
USER_0447,ARTICLE_2274
USER_0447,ARTICLE_0465
USER_0447,ARTICLE_0774
USER_0448,ARTICLE_0897
USER_0448,ARTICLE_1411
USER_0448,ARTICLE_0490
USER_0448,ARTICLE_1568
USER_0448,ARTICLE_2338
USER_0449,ARTICLE_2698
USER_0449,ARTICLE_2606
USER_0449,ARTICLE_1032
USER_0449,ARTICLE_2946
USER_0449,ARTICLE_0044
USER_0450,ARTICLE_2861
USER_0450,ARTICLE_1436
USER_0450,ARTICLE_2492
USER_0450,ARTICLE_2482
USER_0450,ARTICLE_1253
USER_0451,ARTICLE_1983
USER_0451,ARTICLE_0322
USER_0451,ARTICLE_0251
USER_0451,ARTICLE_1833
USER_0451,ARTICLE_0071
USER_0452,ARTICLE_1440
USER_0452,ARTICLE_2698
USER_0452,ARTICLE_2406
USER_0452,ARTICLE_1885
USER_0452,ARTICLE_2962
USER_0453,ARTICLE_1994
USER_0453,ARTICLE_1568
USER_0453,ARTICLE_2617
USER_0453,ARTICLE_0573
USER_0453,ARTICLE_1135
USER_0454,ARTICLE_1884
USER_0454,ARTICLE_1601
USER_0454,ARTICLE_2803
USER_0454,ARTICLE_2729
USER_0454,ARTICLE_0472
USER_0455,ARTICLE_2493
USER_0455,ARTICLE_2868
USER_0455,ARTICLE_2592
USER_0455,ARTICLE_2758
USER_0455,ARTICLE_1601
USER_0456,ARTICLE_1735
USER_0456,ARTICLE_2931
USER_0456,ARTICLE_1015
USER_0456,ARTICLE_1568
USER_0456,ARTICLE_2690
USER_0457,ARTICLE_2485
USER_0457,ARTICLE_1185
USER_0457,ARTICLE_2245
USER_0457,ARTICLE_1728
USER_0457,ARTICLE_2009
USER_0458,ARTICLE_2112
USER_0458,ARTICLE_0446
USER_0458,ARTICLE_0784
USER_0458,ARTICLE_2781
USER_0458,ARTICLE_2364
USER_0459,ARTICLE_1192
USER_0459,ARTICLE_0478
USER_0459,ARTICLE_2857
USER_0459,ARTICLE_0619
USER_0459,ARTICLE_0671
USER_0460,ARTICLE_1601
USER_0460,ARTICLE_2118
USER_0460,ARTICLE_2045
USER_0460,ARTICLE_2552
USER_0460,ARTICLE_2339
USER_0461,ARTICLE_1029
USER_0461,ARTICLE_0436
USER_0461,ARTICLE_1333
USER_0461,ARTICLE_2894
USER_0461,ARTICLE_2646
USER_0462,ARTICLE_2165
USER_0462,ARTICLE_1945
USER_0462,ARTICLE_0693
USER_0462,ARTICLE_1177
USER_0462,ARTICLE_0753
USER_0463,ARTICLE_2087
USER_0463,ARTICLE_2637
USER_0463,ARTICLE_2430
USER_0463,ARTICLE_0482
USER_0463,ARTICLE_2564
USER_0464,ARTICLE_1011
USER_0464,ARTICLE_1415
USER_0464,ARTICLE_0724
USER_0464,ARTICLE_1017
USER_0464,ARTICLE_2166
USER_0465,ARTICLE_0664
USER_0465,ARTICLE_1000
USER_0465,ARTICLE_2462
USER_0465,ARTICLE_0411
USER_0465,ARTICLE_2416
USER_0466,ARTICLE_2159
USER_0466,ARTICLE_2122
USER_0466,ARTICLE_0191
USER_0466,ARTICLE_0411
USER_0466,ARTICLE_0108
USER_0467,ARTICLE_0486
USER_0467,ARTICLE_2577
USER_0467,ARTICLE_0777
USER_0467,ARTICLE_0826
USER_0467,ARTICLE_2045
USER_0468,ARTICLE_1112
USER_0468,ARTICLE_0487
USER_0468,ARTICLE_2520
USER_0468,ARTICLE_1028
USER_0468,ARTICLE_0500
USER_0469,ARTICLE_0756
USER_0469,ARTICLE_2677
USER_0469,ARTICLE_2168
USER_0469,ARTICLE_1816
USER_0469,ARTICLE_2045
USER_0470,ARTICLE_2438
USER_0470,ARTICLE_1824
USER_0470,ARTICLE_1333
USER_0470,ARTICLE_2297
USER_0470,ARTICLE_1253
USER_0471,ARTICLE_0439
USER_0471,ARTICLE_0033
USER_0471,ARTICLE_1585
USER_0471,ARTICLE_2832
USER_0471,ARTICLE_0931
USER_0472,ARTICLE_0225
USER_0472,ARTICLE_2045
USER_0472,ARTICLE_0699
USER_0472,ARTICLE_2868
USER_0472,ARTICLE_2195
USER_0473,ARTICLE_1177
USER_0473,ARTICLE_1513
USER_0473,ARTICLE_0492
USER_0473,ARTICLE_2904
USER_0473,ARTICLE_2986
USER_0474,ARTICLE_2600
USER_0474,ARTICLE_2485
USER_0474,ARTICLE_1192
USER_0474,ARTICLE_0493
USER_0474,ARTICLE_2036
USER_0475,ARTICLE_1285
USER_0475,ARTICLE_2782
USER_0475,ARTICLE_2931
USER_0475,ARTICLE_1306
USER_0475,ARTICLE_1801
USER_0476,ARTICLE_1603
USER_0476,ARTICLE_2131
USER_0476,ARTICLE_1965
USER_0476,ARTICLE_2128
USER_0476,ARTICLE_2986
USER_0477,ARTICLE_1682
USER_0477,ARTICLE_0411
USER_0477,ARTICLE_0561
USER_0477,ARTICLE_1439
USER_0477,ARTICLE_0309
USER_0478,ARTICLE_2372
USER_0478,ARTICLE_2868
USER_0478,ARTICLE_2793
USER_0478,ARTICLE_2045
USER_0478,ARTICLE_0672
USER_0479,ARTICLE_2652
USER_0479,ARTICLE_0306
USER_0479,ARTICLE_0498
USER_0479,ARTICLE_2684
USER_0479,ARTICLE_1771
USER_0480,ARTICLE_1624
USER_0480,ARTICLE_1813
USER_0480,ARTICLE_0399
USER_0480,ARTICLE_2481
USER_0480,ARTICLE_2692
USER_0481,ARTICLE_2868
USER_0481,ARTICLE_1028
USER_0481,ARTICLE_0500
USER_0481,ARTICLE_1301
USER_0481,ARTICLE_2406
USER_0482,ARTICLE_2406
USER_0482,ARTICLE_0553
USER_0482,ARTICLE_2024
USER_0482,ARTICLE_1528
USER_0482,ARTICLE_1617
USER_0483,ARTICLE_2651
USER_0483,ARTICLE_2868
USER_0483,ARTICLE_1384
USER_0483,ARTICLE_0931
USER_0483,ARTICLE_0388
USER_0484,ARTICLE_2099
USER_0484,ARTICLE_2045
USER_0484,ARTICLE_2889
USER_0484,ARTICLE_0436
USER_0484,ARTICLE_2782
USER_0485,ARTICLE_1824
USER_0485,ARTICLE_1384
USER_0485,ARTICLE_1735
USER_0485,ARTICLE_0399
USER_0485,ARTICLE_0049
USER_0486,ARTICLE_2237
USER_0486,ARTICLE_2021
USER_0486,ARTICLE_2868
USER_0486,ARTICLE_2493
USER_0486,ARTICLE_1787
USER_0487,ARTICLE_0220
USER_0487,ARTICLE_0336
USER_0487,ARTICLE_1490
USER_0487,ARTICLE_0446
USER_0487,ARTICLE_1172
USER_0488,ARTICLE_1859
USER_0488,ARTICLE_1945
USER_0488,ARTICLE_0693
USER_0488,ARTICLE_3006
USER_0488,ARTICLE_1036
USER_0489,ARTICLE_2020
USER_0489,ARTICLE_0806
USER_0489,ARTICLE_2259
USER_0489,ARTICLE_1073
USER_0489,ARTICLE_2409
USER_0490,ARTICLE_2364
USER_0490,ARTICLE_1743
USER_0490,ARTICLE_0958
USER_0490,ARTICLE_0439
USER_0490,ARTICLE_1881
USER_0491,ARTICLE_2650
USER_0491,ARTICLE_1965
USER_0491,ARTICLE_0061
USER_0491,ARTICLE_0958
USER_0491,ARTICLE_1240
USER_0492,ARTICLE_0436
USER_0492,ARTICLE_0494
USER_0492,ARTICLE_2782
USER_0492,ARTICLE_0427
USER_0492,ARTICLE_0975
USER_0493,ARTICLE_0500
USER_0493,ARTICLE_2178
USER_0493,ARTICLE_0959
USER_0493,ARTICLE_2735
USER_0493,ARTICLE_1901
USER_0494,ARTICLE_1522
USER_0494,ARTICLE_2045
USER_0494,ARTICLE_0349
USER_0494,ARTICLE_1302
USER_0494,ARTICLE_0693
USER_0495,ARTICLE_0518
USER_0495,ARTICLE_2022
USER_0495,ARTICLE_0693
USER_0495,ARTICLE_0095
USER_0495,ARTICLE_0399
USER_0496,ARTICLE_0733
USER_0496,ARTICLE_1697
USER_0496,ARTICLE_0276
USER_0496,ARTICLE_2164
USER_0496,ARTICLE_1859
USER_0497,ARTICLE_0436
USER_0497,ARTICLE_2889
USER_0497,ARTICLE_2378
USER_0497,ARTICLE_0516
USER_0497,ARTICLE_1368
USER_0498,ARTICLE_0953
USER_0498,ARTICLE_2338
USER_0498,ARTICLE_1568
USER_0498,ARTICLE_1985
USER_0498,ARTICLE_1883
USER_0499,ARTICLE_1541
USER_0499,ARTICLE_1672
USER_0499,ARTICLE_2045
USER_0499,ARTICLE_0220
USER_0499,ARTICLE_2288
USER_0500,ARTICLE_0053
USER_0500,ARTICLE_0729
USER_0500,ARTICLE_1657
USER_0500,ARTICLE_1652
USER_0500,ARTICLE_0439
USER_0501,ARTICLE_1246
USER_0501,ARTICLE_2541
USER_0501,ARTICLE_2406
USER_0501,ARTICLE_0931
USER_0501,ARTICLE_2386
USER_0502,ARTICLE_1624
USER_0502,ARTICLE_0169
USER_0502,ARTICLE_1484
USER_0502,ARTICLE_1286
USER_0502,ARTICLE_1384
USER_0503,ARTICLE_1801
USER_0503,ARTICLE_1216
USER_0503,ARTICLE_0017
USER_0503,ARTICLE_2773
USER_0503,ARTICLE_0626
USER_0504,ARTICLE_2129
USER_0504,ARTICLE_2198
USER_0504,ARTICLE_2288
USER_0504,ARTICLE_0267
USER_0504,ARTICLE_2146
USER_0505,ARTICLE_0810
USER_0505,ARTICLE_0524
USER_0505,ARTICLE_0181
USER_0505,ARTICLE_0327
USER_0505,ARTICLE_1613
USER_0506,ARTICLE_2485
USER_0506,ARTICLE_2723
USER_0506,ARTICLE_1433
USER_0506,ARTICLE_1192
USER_0506,ARTICLE_1714
USER_0507,ARTICLE_1118
USER_0507,ARTICLE_0553
USER_0507,ARTICLE_1481
USER_0507,ARTICLE_0526
USER_0507,ARTICLE_2919
USER_0508,ARTICLE_0610
USER_0508,ARTICLE_2782
USER_0508,ARTICLE_0527
USER_0508,ARTICLE_0365
USER_0508,ARTICLE_2372
USER_0509,ARTICLE_2394
USER_0509,ARTICLE_1401
USER_0509,ARTICLE_0035
USER_0509,ARTICLE_1089
USER_0509,ARTICLE_2656
USER_0510,ARTICLE_2703
USER_0510,ARTICLE_1945
USER_0510,ARTICLE_0404
USER_0510,ARTICLE_1577
USER_0510,ARTICLE_0248
USER_0511,ARTICLE_1945
USER_0511,ARTICLE_2894
USER_0511,ARTICLE_1965
USER_0511,ARTICLE_0220
USER_0511,ARTICLE_3006
USER_0512,ARTICLE_3006
USER_0512,ARTICLE_2425
USER_0512,ARTICLE_1918
USER_0512,ARTICLE_0502
USER_0512,ARTICLE_1134
USER_0513,ARTICLE_2666
USER_0513,ARTICLE_2259
USER_0513,ARTICLE_2967
USER_0513,ARTICLE_1685
USER_0513,ARTICLE_0320
USER_0514,ARTICLE_1601
USER_0514,ARTICLE_2118
USER_0514,ARTICLE_2868
USER_0514,ARTICLE_2738
USER_0514,ARTICLE_2021
USER_0515,ARTICLE_1177
USER_0515,ARTICLE_2079
USER_0515,ARTICLE_1945
USER_0515,ARTICLE_1624
USER_0515,ARTICLE_1829
USER_0516,ARTICLE_0369
USER_0516,ARTICLE_2940
USER_0516,ARTICLE_0949
USER_0516,ARTICLE_0536
USER_0516,ARTICLE_2295
USER_0517,ARTICLE_0071
USER_0517,ARTICLE_2250
USER_0517,ARTICLE_1971
USER_0517,ARTICLE_0311
USER_0517,ARTICLE_1687
USER_0518,ARTICLE_2698
USER_0518,ARTICLE_1881
USER_0518,ARTICLE_0817
USER_0518,ARTICLE_0446
USER_0518,ARTICLE_2421
USER_0519,ARTICLE_2663
USER_0519,ARTICLE_2012
USER_0519,ARTICLE_1685
USER_0519,ARTICLE_1568
USER_0519,ARTICLE_1024
USER_0520,ARTICLE_2698
USER_0520,ARTICLE_0693
USER_0520,ARTICLE_1881
USER_0520,ARTICLE_0671
USER_0520,ARTICLE_0220
USER_0521,ARTICLE_0181
USER_0521,ARTICLE_1303
USER_0521,ARTICLE_2729
USER_0521,ARTICLE_0541
USER_0521,ARTICLE_0410
USER_0522,ARTICLE_1884
USER_0522,ARTICLE_2127
USER_0522,ARTICLE_0974
USER_0522,ARTICLE_0542
USER_0522,ARTICLE_2108
USER_0523,ARTICLE_2868
USER_0523,ARTICLE_2497
USER_0523,ARTICLE_0543
USER_0523,ARTICLE_1568
USER_0523,ARTICLE_1501
USER_0525,ARTICLE_0706
USER_0525,ARTICLE_1816
USER_0525,ARTICLE_0544
USER_0525,ARTICLE_2986
USER_0525,ARTICLE_0226
USER_0526,ARTICLE_1745
USER_0526,ARTICLE_0065
USER_0526,ARTICLE_2216
USER_0526,ARTICLE_0546
USER_0526,ARTICLE_0967
USER_0527,ARTICLE_0431
USER_0527,ARTICLE_1426
USER_0527,ARTICLE_2338
USER_0527,ARTICLE_1558
USER_0527,ARTICLE_2021
USER_0528,ARTICLE_2609
USER_0528,ARTICLE_0214
